"FormKey","EditorID","Gated","Class"
"02BAAA:Dragonborn.esm","DLC2SublistEnchArmorStalhrimHeavyHelmet06","False","container-only"
"017158:Skyrim.esm","LItemSoldierSonsArmor","True","unreached"
"10FAB4:Skyrim.esm","LootFalmerRandomShaman","False","actor-only"
"0AE739:Skyrim.esm","SublistEnchImperialBowSoulTrap","True","both"
"0899F3:Skyrim.esm","SublistEnchGlassSwordFear","True","both"
"089BB3:Skyrim.esm","SublistEnchGlassWarhammerParalyze","True","both"
"0F6F25:Skyrim.esm","SublistArmorSteelBootsVariants","False","both"
"10E0DD:Skyrim.esm","LootBanditRandom","False","actor-only"
"08990B:Skyrim.esm","SublistEnchIronBattleaxeFear","True","both"
"0710F0:Skyrim.esm","LootHagravenEnchArmor100","False","container-only"
"0899E9:Skyrim.esm","SublistEnchGlassMaceBanish","True","both"
"02BA90:Dragonborn.esm","DLC2SublistEnchArmorNordicShield03","False","container-only"
"105246:Skyrim.esm","LItemNecromancerRobesEnchanting","False","container-only"
"10C1F8:Skyrim.esm","LItemIngredientDragonsTongue","False","container-only"
"10FAF7:Skyrim.esm","LootFalmerGems10","False","actor-only"
"02B9DA:Dragonborn.esm","DLC2SublistEnchStalhrimWarAxeTurn","True","both"
"06003D:Skyrim.esm","LootForswornScrolls10","False","container-only"
"02B0BE:Dragonborn.esm","DLC2SublistEnchNordicDaggerFrost","True","container-only"
"105598:Skyrim.esm","OutfitListHoldGuardHelmetsHaafingar","False","actor-only"
"0A297F:Skyrim.esm","LItemSpellTomes25AllDestruction","False","container-only"
"0B1FF1:Skyrim.esm","PerkInvestorWhiterunMagicList","False","container-only"
"071483:Skyrim.esm","LootHagravenGold","True","container-only"
"02B0C3:Dragonborn.esm","DLC2SublistEnchNordicDaggerStamina","True","container-only"
"08992D:Skyrim.esm","LItemEnchIronGreatsword","False","both"
"017107:Skyrim.esm","LItemIngotSteel50","False","container-only"
"03AD77:Skyrim.esm","DeathItemBear","False","unreached"
"0F628E:Skyrim.esm","LItemBlacksmithMinShieldLight","True","container-only"
"0FD9E6:Skyrim.esm","SublistEnchArmorScaledBoots03","False","both"
"06A3CB:Skyrim.esm","LootForswornWeapon100","False","container-only"
"0B420E:Skyrim.esm","LootBanditGems100","False","both"
"026B48:Dragonborn.esm","DLC2BonemoldAll","False","actor-only"
"02C46A:Dragonborn.esm","DLC2LItemIngredientsUncommon","False","container-only"
"0D768E:Skyrim.esm","OutfitListSoldierImperialOfficerTulliusNoHelmet","False","actor-only"
"10E0E6:Skyrim.esm","LootBanditIngredients10","False","actor-only"
"02B9AA:Dragonborn.esm","DLC2SublistEnchStalhrimGreatswordAbsorbMagicka","True","container-only"
"0A69E5:Skyrim.esm","SublistEnchSteelBattleAxeFear","True","both"
"08B644:Skyrim.esm","SublistEnchDaedricSwordStamina","True","both"
"0AC970:Skyrim.esm","PerkInvestorSolitudeTailorList","False","container-only"
"107307:Skyrim.esm","SublistEnchElvenDaggerAbsorbHealth","True","both"
"10FCFE:Skyrim.esm","LootBurntCorpse","False","container-only"
"0ABF53:Skyrim.esm","ArmorStormcloakBearSetNoHelmet","False","actor-only"
"034901:Skyrim.esm","LootDraugrChestBossMagicItem25","False","container-only"
"071644:Skyrim.esm","LootCWSonsArmor100","False","container-only"
"0899F4:Skyrim.esm","SublistEnchGlassSwordFire","True","both"
"071078:Skyrim.esm","LootHagravenArrows25","False","container-only"
"02AA0E:Dragonborn.esm","DLC2LItemBook4Combined","True","container-only"
"017111:Skyrim.esm","LItemIngotSilver15","False","actor-only"
"0C349A:Skyrim.esm","CWPlayerUniformImperialHeavy","False","unreached"
"10F9CD:Skyrim.esm","LItemIngredientsUndergroundCommon","False","both"
"089D62:Skyrim.esm","SublistEnchEbonyDaggerBanish","True","both"
"101C8C:Skyrim.esm","LItemFoodHonningbrewMead25","False","container-only"
"0B421B:Skyrim.esm","SublistEnchArmorHideHelmet03","False","both"
"1046DC:Skyrim.esm","LootCitizenRingList","False","both"
"0ABF4E:Skyrim.esm","OutfitListSoldierSonsNoHelmet","False","actor-only"
"1072FE:Skyrim.esm","SublistEnchEbonyWarAxeAbsorbHealth","True","both"
"089D5A:Skyrim.esm","SublistEnchEbonyBowMagicka","True","both"
"105252:Skyrim.esm","LItemNecromancerRobes","True","unreached"
"0647B1:Skyrim.esm","LItemForswornHelmet","False","unreached"
"0374E7:Dragonborn.esm","DLC2LItemWeaponSwordTown","True","container-only"
"01D2AD:Skyrim.esm","SublistEnchElvenSwordFire","True","both"
"089932:Skyrim.esm","LItemEnchWeapon2H","False","container-only"
"0B5564:Skyrim.esm","LootBanditEnchArmor15","False","container-only"
"1072FC:Skyrim.esm","SublistEnchEbonySwordAbsorbMagicka","True","both"
"01FF02:Dragonborn.esm","DLC2LItemEnchArmorHeavyHelmetDremora","True","container-only"
"0F77F2:Skyrim.esm","LootDragonGold","True","unreached"
"01BFEA:Dragonborn.esm","DLC2RR01GoldAward","True","unreached"
"1031A1:Skyrim.esm","LItemEnchWeaponBowSpecial","True","container-only"
"0876A4:Skyrim.esm","LItemJewelryNecklace","True","both"
"01D2A7:Skyrim.esm","SublistEnchElvenMaceMagicka","True","both"
"10E8A8:Skyrim.esm","LootGoldChange50","False","both"
"033256:Dragonborn.esm","DeathItemDwarvenBallista","False","unreached"
"02B9CB:Dragonborn.esm","DLC2SublistEnchStalhrimSwordParalyze","True","container-only"
"01FF17:Dragonborn.esm","DLC2LItemEnchWeaponGreatswordBest","True","both"
"015CB8:Dawnguard.esm","DLC1LItemFalmerGauntletsHeavy25","True","actor-only"
"0FD9F0:Skyrim.esm","SublistEnchArmorGlassCuirass05","False","both"
"000F31:Skyrim.esm","SublistEnchArmorCuirass05Daedric05","False","both"
"0034FE:Dawnguard.esm","DLC1_WESC_DawnguardCache_LItemPotionRestoreHealth75","True","container-only"
"01ED1E:Skyrim.esm","LootFalmerChestBossBase","False","container-only"
"100E86:Skyrim.esm","LItemEnchRingSkillCombat","False","both"
"0374E1:Dragonborn.esm","DLC2BlankStaff","False","container-only"
"065A60:Skyrim.esm","LItemPotionRestoreHMSBest","False","both"
"0ABF3B:Skyrim.esm","ArmorImperialLightSetNoHelmet","False","actor-only"
"0A44C9:Skyrim.esm","LItemScroll50Skill","False","unreached"
"0AC962:Skyrim.esm","PerkInvestorWhiterunApothecaryList","False","container-only"
"01C479:Skyrim.esm","SublistEnchOrcishMaceFrost","True","both"
"000F06:Skyrim.esm","SublistArmorGauntletsDragonscaleBest05","False","unreached"
"070EA8:Skyrim.esm","LootWerewolfGoldBoss","True","container-only"
"01C876:Skyrim.esm","SublistEnchOrcishWarAxeFire","True","both"
"070C1D:Skyrim.esm","LootDwarvenWeapon100","False","container-only"
"01CE70:Skyrim.esm","SublistEnchDwarvenBowMagicka","True","both"
"065A8E:Skyrim.esm","LItemPoisonDamageMagickaBest","True","unreached"
"09D4B6:Skyrim.esm","LItemClothesFarmBodyCorpse","False","unreached"
"107334:Skyrim.esm","SublistEnchOrcishGreatswordAbsorbHealth","True","both"
"10FD8C:Skyrim.esm","LItemSpellTomes00Spells","False","container-only"
"01657C:Skyrim.esm","LItemWeaponBattleAxe","True","both"
"088512:Skyrim.esm","LootDraugrGold","True","both"
"00D0E8:Dawnguard.esm","DLC1SublistEnchCrossbowMagicka","True","actor-only"
"07D974:Skyrim.esm","SublistThalmorElvenArmorNoHelmet","False","actor-only"
"08778D:Skyrim.esm","LootBanditJewelry25","False","both"
"1031CC:Skyrim.esm","LItemArmorHeavyAllSpecial","False","container-only"
"0559FB:Skyrim.esm","LItemDraugrEbonyShield50","False","actor-only"
"0A272F:Skyrim.esm","LItemSpellTomes75Alteration","False","unreached"
"01D26B:Skyrim.esm","SublistEnchDwarvenMaceTurn","True","both"
"0ABF40:Skyrim.esm","OutfitListSoldierImperial","False","actor-only"
"107343:Skyrim.esm","LItemEnchCircletAlchemy","True","both"
"01C0B7:Skyrim.esm","SublistEnchOrcishGreatswordMagicka","True","both"
"089D52:Skyrim.esm","SublistEnchEbonyBattleaxeShock","True","both"
"1072DA:Skyrim.esm","SublistEnchDwarvenBattleaxeAbsorbHealth","True","both"
"0FF20E:Skyrim.esm","TGCachePotions75","False","container-only"
"08B394:Skyrim.esm","SublistEnchDaedricDaggerSoulTrap","True","both"
"037C1C:Skyrim.esm","LItemBanditShield50","True","actor-only"
"04B58B:Skyrim.esm","LItemEnchWeapon1H","False","both"
"03FFFD:Skyrim.esm","LItemBook2All","True","both"
"089D54:Skyrim.esm","SublistEnchEbonyBattleaxeStamina","True","both"
"02B9E1:Dragonborn.esm","DLC2SublistEnchStalhrimWarhammerFrost","True","container-only"
"0C9A27:Skyrim.esm","LItemEnchOrcishWarAxe","False","both"
"015BE0:Skyrim.esm","LItemBanditHeavyHelmet","True","actor-only"
"0899F6:Skyrim.esm","SublistEnchGlassSwordMagicka","True","both"
"037509:Dragonborn.esm","DLC2LItemEnchArmorLightCuirassNoDragon","True","container-only"
"0A297D:Skyrim.esm","LItemSpellTomes25AllAlteration","False","container-only"
"07A82C:Skyrim.esm","SublistEnchArmorIronBoots01","False","both"
"0D069E:Skyrim.esm","FavorRewardEnchAxe","False","unreached"
"0899F2:Skyrim.esm","SublistEnchGlassSwordBanish","True","both"
"1046E1:Skyrim.esm","LootCitizenRingList75","False","actor-only"
"02BC33:Dragonborn.esm","DLC2LItemEnchWeaponGreatswordSpecial","True","container-only"
"037C24:Skyrim.esm","SublistScaledCuirassVariants","False","both"
"0A69ED:Skyrim.esm","SublistEnchSteelMaceFear","True","both"
"107319:Skyrim.esm","SublistEnchGlassBattleaxeAbsorbHealth","True","both"
"000F2A:Skyrim.esm","SublistEnchArmorBoots04Dragonplate05","False","both"
"0B508C:Skyrim.esm","SublistEnchArmorIronHelmet02","False","both"
"08C861:Skyrim.esm","SublistEnchDaedricWarhammerShock","True","both"
"02AACE:Dragonborn.esm","DLC2SublistEnchNordicWarhammerFear","True","container-only"
"02B9A5:Dragonborn.esm","DLC2SublistEnchStalhrimDaggerTurn","True","container-only"
"02BC2E:Dragonborn.esm","DLC2LItemEnchArmorAllSpecial","False","container-only"
"065A52:Skyrim.esm","LItemPotionFortifyIllusionBest","True","container-only"
"000F21:Skyrim.esm","SublistEnchWeaponGreatswordDaedric05","False","container-only"
"02BC2A:Dragonborn.esm","DLC2LItemEnchArmorHeavyHelmetSpecial","True","container-only"
"0E606D:Skyrim.esm","LItemSoulGemFullMagicTrap","True","unreached"
"074A3D:Skyrim.esm","LItemPoisonParalyzeBest","True","unreached"
"01C0B8:Skyrim.esm","SublistEnchOrcishGreatswordShock","True","both"
"0C9A2F:Skyrim.esm","LItemEnchOrcishWeaponStamina","False","unreached"
"0F5D2E:Skyrim.esm","dunLItemFrostmereBlade","True","unreached"
"092A0B:Skyrim.esm","SublistEnchArmorSteelPlateBoots04","False","both"
"0AA02C:Skyrim.esm","LootImperialLuck","False","both"
"10C1E8:Skyrim.esm","LItemIngredientWheat75","False","container-only"
"0B5103:Skyrim.esm","SublistEnchArmorSteelHelmet03","False","both"
"1072EC:Skyrim.esm","SublistEnchDwarvenWarhammerAbsorbHealth","True","both"
"105241:Skyrim.esm","LItemSpellVendorSoulGem75","False","container-only"
"017178:Skyrim.esm","LItemWeaponDagger","True","both"
"107327:Skyrim.esm","SublistEnchGlassSwordAbsorbStamina","True","both"
"08C862:Skyrim.esm","SublistEnchDaedricWarhammerSoulTrap","True","both"
"08993E:Skyrim.esm","LItemEnchWeaponTurn","True","unreached"
"026B5F:Dragonborn.esm","DLC2LItemBanditArmorBoss","True","actor-only"
"02B9A3:Dragonborn.esm","DLC2SublistEnchStalhrimDaggerSoulTrap","True","container-only"
"10FCFF:Skyrim.esm","LootSpiderCorpseHuman","False","container-only"
"02B9D1:Dragonborn.esm","DLC2SublistEnchStalhrimWarAxeAbsorbStamina","True","both"
"089A21:Skyrim.esm","SublistEnchGlassWarhammerFear","True","both"
"0CB3C3:Skyrim.esm","LItemEnchGlassWeaponSoulTrap","False","unreached"
"071077:Skyrim.esm","LootHagravenArrows100","False","container-only"
"0D06FC:Skyrim.esm","LootGiantArmor50","False","container-only"
"0CB3D8:Skyrim.esm","LItemEnchDaedricBattleaxe","False","both"
"10962C:Skyrim.esm","LItemSkooma75","False","container-only"
"000F53:Skyrim.esm","SublistEnchArmorShield06Dragonscale05","False","both"
"0AF24B:Skyrim.esm","TGRewardEnchWeaponBow","True","container-only"
"10106E:Skyrim.esm","LItemEnchNecklaceStamina","True","both"
"1031C3:Skyrim.esm","LItemArmorBootsLightSpecial","True","container-only"
"1017B9:Skyrim.esm","DeathItemMudCrab02","False","unreached"
"0ABF3E:Skyrim.esm","OutfitListGuardImperial","False","actor-only"
"044300:Skyrim.esm","LItemForswornBossMace","True","unreached"
"0AE748:Skyrim.esm","LItemEnchWeaponBow","True","container-only"
"02DF9F:Skyrim.esm","LItemVampireWeaponArrows","True","unreached"
"10C1F5:Skyrim.esm","LItemIngredientMushroom02_75","False","container-only"
"09E2B2:Skyrim.esm","LItemSpellTomes00Destruction","False","both"
"0FCC0B:Skyrim.esm","TGLvlItemNightingaleBoots","True","unreached"
"10F9D5:Skyrim.esm","LootFalmerCorpseGoldSublist","True","actor-only"
"0FD9E8:Skyrim.esm","SublistEnchArmorScaledGauntlets02","False","both"
"089933:Skyrim.esm","LItemEnchIronWeaponFear","False","unreached"
"01673C:Skyrim.esm","LItemArmorBootsAny","False","container-only"
"1031C6:Skyrim.esm","LItemArmorGauntletsHeavySpecial","True","container-only"
"07151F:Skyrim.esm","LootCWImperialsArmor25","False","container-only"
"02BC00:Dragonborn.esm","DLC2LItemEnchArmorHeavyAll","False","container-only"
"01ED29:Skyrim.esm","LootFalmerOre100","True","container-only"
"100E7F:Skyrim.esm","LItemEnchRingSneak","True","both"
"105EEC:Skyrim.esm","LItemWarlockRobesConjuration","True","unreached"
"03531E:Skyrim.esm","LItemStaff75","False","both"
"0A272A:Skyrim.esm","LItemSpellTomes25Alteration","False","both"
"000F0D:Skyrim.esm","SublistWeaponBowDaedric05","False","both"
"000ED5:Skyrim.esm","LItemEnchWeaponBlacksmith1H","False","container-only"
"070C15:Skyrim.esm","LootDwarvenGems25","False","container-only"
"01DBC8:Dragonborn.esm","DLC2dunKolbjornLItemMinerClothes03","False","actor-only"
"1034EE:Skyrim.esm","LItemWEBattlemageHelmet50","True","actor-only"
"00D0E3:Dawnguard.esm","DLC1SublistEnchDwarvenCrossbowFire","True","actor-only"
"02BC2C:Dragonborn.esm","DLC2LItemEnchArmorHeavyShieldSpecial","True","container-only"
"00D0E0:Dawnguard.esm","DLC1SublistEnchDwarvenCrossbowShock","True","actor-only"
"0D284C:Skyrim.esm","DeathItemDeerNew","False","unreached"
"1046D1:Skyrim.esm","LootCitizenPocketsCommon","False","actor-only"
"0A1971:Skyrim.esm","LItemWerewolfScaledGauntlets50","False","unreached"
"08B07C:Skyrim.esm","SublistEnchDaedricDaggerFrost","True","both"
"08993B:Skyrim.esm","LItemEnchWeaponFear","True","unreached"
"10BFF1:Skyrim.esm","LItemVigilantBooks","False","actor-only"
"08B5E8:Skyrim.esm","SublistEnchDaedricGreatswordFear","True","both"
"10731E:Skyrim.esm","SublistEnchGlassDaggerAbsorbStamina","True","both"
"1072F1:Skyrim.esm","SublistEnchEbonyBattleaxeAbsorbStamina","True","both"
"08C588:Skyrim.esm","SublistEnchDaedricWarAxeTurn","True","both"
"08A142:Skyrim.esm","SublistEnchEbonySwordSoulTrap","True","both"
"04B580:Skyrim.esm","LItemEnchIronSword","False","both"
"01FF0B:Dragonborn.esm","DLC2LItemWeaponBattleAxeDremora","True","container-only"
"065A7B:Skyrim.esm","LItemPoisonDrainRestoration","False","both"
"10FAFE:Skyrim.esm","CWSoldierSonsGearNoTorchNoBow","False","actor-only"
"065A84:Skyrim.esm","LItemPoisonFrenzy","True","both"
"08A99E:Skyrim.esm","SublistEnchDaedricBattleAxeFear","True","both"
"000EDD:Skyrim.esm","LItemEnchWeaponWarhammerBlacksmith","True","both"
"1046E6:Skyrim.esm","LItemFoodChild25","False","actor-only"
"0A3FB4:Skyrim.esm","LItemGutterSaintBoots","False","actor-only"
"000F12:Skyrim.esm","SublistWeaponGreatswordDaedricBest05","False","unreached"
"0CB3E1:Skyrim.esm","LItemEnchDaedricWeaponFear","False","unreached"
"0F5742:Skyrim.esm","DeathContainerList","False","unreached"
"02BA4D:Dragonborn.esm","DLC2SublistEnchArmorBonemoldCuirass03","False","unreached"
"0AD3D9:Skyrim.esm","PerkInvestorRiftenPawnList","False","container-only"
"1031B9:Skyrim.esm","LItemEnchArmorHeavyHelmetSpecial","True","container-only"
"0899D7:Skyrim.esm","SublistEnchGlassDaggerFrost","True","both"
"101069:Skyrim.esm","LItemEnchNecklaceMisc","True","both"
"02BA74:Dragonborn.esm","DLC2SublistEnchArmorChitinLightGauntlets04","False","container-only"
"071527:Skyrim.esm","LootCWSonsJewelry25","False","container-only"
"08A14E:Skyrim.esm","SublistEnchEbonyWarAxeTurn","True","both"
"08B64E:Skyrim.esm","SublistEnchArmorDwarvenGauntlets03","False","both"
"0FDA04:Skyrim.esm","SublistEnchArmorDragonscaleBoots05","False","both"
"065A73:Skyrim.esm","LItemPoisonDrainBlock","False","both"
"03DF1E:Skyrim.esm","LItemBanditBossBattleaxe","True","actor-only"
"0165BF:Skyrim.esm","LItemWeaponBattleAxeTown","True","both"
"0B4208:Skyrim.esm","LootDraugrWeapon100","False","container-only"
"100E8A:Skyrim.esm","LItemEnchRingAll","True","both"
"020684:Dragonborn.esm","DLC2SpellBookPoisonRune","False","container-only"
"105595:Skyrim.esm","OutfitListHoldGuardHelmetsHjaalmarch","False","actor-only"
"02B9E6:Dragonborn.esm","DLC2SublistEnchStalhrimWarhammerStamina","True","container-only"
"01D27B:Skyrim.esm","SublistEnchDwarvenWarAxeTurn","True","both"
"02AAD7:Dragonborn.esm","DLC2SublistEnchNordicWarAxeFire","True","both"
"0571A3:Skyrim.esm","LItemArmorGauntletsLightBest","True","unreached"
"01FF1B:Dragonborn.esm","DLC2LItemWeaponAnyDremora","False","container-only"
"092B14:Skyrim.esm","LItemIngredientsCommonSame75","False","unreached"
"0899D9:Skyrim.esm","SublistEnchGlassDaggerParalyze","True","both"
"088515:Skyrim.esm","LootDraugrWeapon25","False","container-only"
"0FD9F3:Skyrim.esm","SublistEnchArmorGlassHelmet05","False","both"
"01A31D:Dawnguard.esm","DLC1SublistKeeperShield","False","unreached"
"1034F8:Skyrim.esm","LItemWESpellswordBoots","True","actor-only"
"035063:Skyrim.esm","LootWarlockGems15","False","both"
"02B9C2:Dragonborn.esm","DLC2SublistEnchStalhrimMaceTurn","True","container-only"
"02BA9A:Dragonborn.esm","DLC2SublistEnchArmorStalhrimLightCuirass04","False","container-only"
"1072D6:Skyrim.esm","SublistENchDaedricWarAxeAbsorbStamina","True","both"
"00D0EC:Dawnguard.esm","DLC1LItemWeaponDawnguardCrossbowLoot75Gated","True","actor-only"
"10106C:Skyrim.esm","LItemEnchNecklaceResistMagic","True","both"
"0C3499:Skyrim.esm","CWPlayerUniformImperialMedium","False","unreached"
"02BC1A:Dragonborn.esm","DLC2LItemArmorBootsLight","True","container-only"
"01C22F:Skyrim.esm","SublistEnchOrcishMaceFear","True","both"
"08A148:Skyrim.esm","SublistEnchEbonyWarAxeFrost","True","both"
"02B9DB:Dragonborn.esm","DLC2SublistEnchStalhrimWarhammerAbsorbHealth","True","container-only"
"03AD9D:Skyrim.esm","DeathItemWisp","False","unreached"
"03B0CC:Skyrim.esm","dunSilentMoonsLItemEnchSteelWarAxe","True","unreached"
"05BF03:Skyrim.esm","SublistEnchIronWarAxeMagicka","True","both"
"0899FF:Skyrim.esm","SublistEnchGlassWarAxeFrost","True","both"
"0374F9:Dragonborn.esm","DLC2LItemArmorGauntletsAnyTown","False","container-only"
"10C1ED:Skyrim.esm","LItemIngredientSnowberry","False","container-only"
"04B15F:Skyrim.esm","SublistEnchIronMaceShock","True","both"
"01D25D:Skyrim.esm","SublistEnchDwarvenGreatswordFire","True","both"
"10EB34:Skyrim.esm","LItemWeaponMissileLowLevelItems","False","actor-only"
"0AE72F:Skyrim.esm","SublistEnchHuntingBowMagicka","True","both"
"08990D:Skyrim.esm","SublistEnchIronBattleaxeMagicka","True","both"
"065A4D:Skyrim.esm","LItemPotionFortifyEnchantingBest","True","container-only"
"065A9D:Skyrim.esm","LItemPoisonWeaknessFireBest","True","unreached"
"01D29F:Skyrim.esm","SublistEnchElvenGreatswordMagicka","True","both"
"0CAF57:Skyrim.esm","LItemEnchElvenWeaponShock","False","unreached"
"105253:Skyrim.esm","LootEnchNecromancerRobes25","True","container-only"
"01674A:Skyrim.esm","LitemArmorBootsLightTown","True","both"
"016752:Skyrim.esm","LItemArmorHelmetAnyTown","False","container-only"
"07A82D:Skyrim.esm","SublistEnchArmorIronGauntlets01","False","both"
"03AD95:Skyrim.esm","DeathItemIceWraith","False","unreached"
"1072E6:Skyrim.esm","SublistEnchDwarvenSwordAbsorbHealth","True","both"
"0CB3CF:Skyrim.esm","LItemEnchEbonyWeaponFear","False","unreached"
"02B0DC:Dragonborn.esm","DLC2SublistEnchStalhrimBattleaxeAbsorbStamina","True","container-only"
"0B8F33:Skyrim.esm","LootRiftenGold","True","container-only"
"01710C:Skyrim.esm","LItemIngotMoonstone50","False","container-only"
"01D248:Skyrim.esm","ArmorOrcSet","False","unreached"
"02AADE:Dragonborn.esm","DLC2SublistEnchNordicSwordAbsorbMagicka","False","container-only"
